,hp_direct_qw
423,137.62989407480686
424,137.62989407480686
425,0.6191248710546988
426,0.0
427,137.62989407480686
428,137.62989407480686
429,137.62989407480686
430,137.62989407480686
431,137.62989407480686
432,137.62989407480686
433,137.62989407480686
434,137.62989407480686
435,137.62989407480686
436,137.62989407480686
437,137.62989407480686
438,137.62989407480686
439,137.62989407480686
440,137.62989407480686
441,137.62989407480686
442,137.62989407480686
443,137.62989407480686
444,137.62989407480686
445,137.62989407480686
446,137.62989407480686
447,137.62989407480686
448,137.62989407480686
449,137.62989407480686
450,137.62989407480686
451,137.62989407480686
452,137.62989407480686
453,137.62989407480686
454,137.62989407480686
455,137.62989407480686
456,137.62989407480686
457,137.62989407480686
458,137.62989407480686
459,137.62989407480686
460,137.62989407480686
461,137.62989407480686
462,137.62989407480686
463,137.62989407480686
464,137.62989407480686
465,137.62989407480686
466,137.62989407480686
467,137.62989407480686
468,137.62989407480686
469,137.62989407480686
470,137.62989407480686
471,137.62989407480686
472,137.62989407480686
473,137.62989407480686
474,137.62989407480686
475,137.62989407480686
476,137.62989407480686
477,137.62989407480686
478,137.62989407480686
479,137.62989407480686
480,137.62989407480686
481,137.62989407480686
482,137.62989407480686
483,137.62989407480686
484,137.62989407480686
485,137.62989407480686
486,137.62989407480686
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,137.62989407480686
493,137.62989407480686
494,137.62989407480686
495,0.0
496,0.0
497,0.0
498,0.0
499,0.0
500,137.62989407480686
501,137.62989407480686
502,137.62989407480686
503,137.62989407480686
504,137.62989407480686
505,137.62989407480686
506,137.62989407480686
507,137.62989407480686
508,137.62989407480686
509,137.62989407480686
510,137.62989407480686
511,0.0
512,0.0
513,0.0
514,0.0
515,137.62989407480686
516,137.62989407480686
517,137.62989407480686
518,137.62989407480686
519,137.62989407480686
520,137.62989407480686
521,0.0
522,0.0
523,137.62989407480686
524,137.62989407480686
525,137.62989407480686
526,137.62989407480686
527,137.62989407480686
528,137.62989407480686
529,137.62989407480686
530,137.62989407480686
531,137.62989407480686
532,137.62989407480686
533,137.62989407480686
534,137.62989407480686
535,0.0
536,0.0
537,0.0
538,0.0
539,0.0
540,137.62989407480686
541,137.62989407480686
542,137.62989407480686
543,137.62989407480686
544,0.0
545,0.0
546,0.0
547,137.62989407480686
548,137.62989407480686
549,137.62989407480686
550,137.62989407480686
551,137.62989407480686
552,137.62989407480686
553,137.62989407480686
554,137.62989407480686
555,137.62989407480686
556,137.62989407480686
557,137.62989407480686
558,137.62989407480686
559,0.0
560,0.0
561,0.0
562,0.0
563,0.0
564,0.0
565,0.0
566,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,137.62989407480686
572,137.62989407480686
573,137.62989407480686
574,137.62989407480686
575,137.62989407480686
576,137.62989407480686
577,137.62989407480686
578,137.62989407480686
579,137.62989407480686
580,137.62989407480686
581,137.62989407480686
582,137.62989407480686
583,2.8801405904831654
584,0.0
585,1.5125630561718708
586,18.379030809628546
587,18.457355818835964
588,137.62989407480686
589,137.62989407480686
590,137.62989407480686
591,137.62989407480686
592,137.62989407480686
593,137.62989407480686
594,137.62989407480686
595,137.62989407480686
596,137.62989407480686
597,137.62989407480686
598,137.62989407480686
599,137.62989407480686
600,137.62989407480686
601,137.62989407480686
602,137.62989407480686
603,137.62989407480686
604,137.62989407480686
605,137.62989407480686
606,137.62989407480686
607,137.62989407480686
608,137.62989407480686
609,137.62989407480686
610,137.62989407480686
611,137.62989407480686
612,137.62989407480686
613,137.62989407480686
614,137.62989407480686
615,137.62989407480686
616,137.62989407480686
617,137.62989407480686
618,137.62989407480686
619,137.62989407480686
620,137.62989407480686
621,137.62989407480686
622,137.62989407480686
623,137.62989407480686
624,137.62989407480686
625,137.62989407480686
626,137.62989407480686
627,137.62989407480686
628,137.62989407480686
629,137.62989407480686
630,137.62989407480686
631,137.62989407480686
632,137.62989407480686
633,137.62989407480686
634,137.62989407480686
635,137.62989407480686
636,137.62989407480686
637,137.62989407480686
638,137.62989407480686
639,137.62989407480686
640,137.62989407480686
641,137.62989407480686
642,137.62989407480686
643,137.62989407480686
644,137.62989407480686
645,137.62989407480686
646,137.62989407480686
647,137.62989407480686
648,137.62989407480686
649,137.62989407480686
650,137.62989407480686
651,137.62989407480686
652,137.62989407480686
653,137.62989407480686
654,137.62989407480686
655,137.62989407480686
656,137.62989407480686
657,137.62989407480686
658,137.62989407480686
659,137.62989407480686
660,137.62989407480686
661,137.62989407480686
662,137.62989407480686
663,137.62989407480686
664,137.62989407480686
665,137.62989407480686
666,137.62989407480686
667,137.62989407480686
668,137.62989407480686
669,137.62989407480686
670,137.62989407480686
671,137.62989407480686
672,137.62989407480686
673,137.62989407480686
674,137.62989407480686
675,137.62989407480686
676,137.62989407480686
677,137.62989407480686
678,137.62989407480686
679,137.62989407480686
680,65.98862607883751
681,137.62989407480686
682,137.62989407480686
683,137.62989407480686
684,137.62989407480686
685,137.62989407480686
686,137.62989407480686
687,137.62989407480686
688,137.62989407480686
689,80.92295620557826
690,74.36856346484524
691,137.62989407480686
692,137.62989407480686
693,137.62989407480686
694,137.62989407480686
695,137.62989407480686
696,137.62989407480686
697,137.62989407480686
698,137.62989407480686
699,137.62989407480686
700,137.62989407480686
701,137.62989407480686
702,137.62989407480686
703,137.62989407480686
704,137.62989407480686
705,137.62989407480686
706,137.62989407480686
707,137.62989407480686
708,137.62989407480686
709,137.62989407480686
710,137.62989407480686
711,137.62989407480686
712,137.62989407480686
713,137.62989407480686
714,137.62989407480686
715,137.62989407480686
716,137.62989407480686
717,137.62989407480686
718,137.62989407480686
719,137.62989407480686
720,137.62989407480686
721,137.62989407480686
722,137.62989407480686
723,137.62989407480686
724,137.62989407480686
725,137.62989407480686
726,137.62989407480686
727,137.62989407480686
728,137.62989407480686
729,137.62989407480686
730,137.62989407480686
731,137.62989407480686
732,137.62989407480686
733,137.62989407480686
734,137.62989407480686
735,137.62989407480686
736,137.62989407480686
737,137.62989407480686
738,137.62989407480686
739,137.62989407480686
740,137.62989407480686
741,137.62989407480686
742,137.62989407480686
743,137.62989407480686
744,137.62989407480686
745,137.62989407480686
746,137.62989407480686
747,137.62989407480686
748,137.62989407480686
749,137.62989407480686
750,137.62989407480686
751,137.62989407480686
752,137.62989407480686
753,137.62989407480686
754,137.62989407480686
755,137.62989407480686
756,137.62989407480686
757,137.62989407480686
758,137.62989407480686
759,137.62989407480686
760,137.62989407480686
761,137.62989407480686
762,137.62989407480686
763,137.62989407480686
764,137.62989407480686
765,137.62989407480686
766,137.62989407480686
767,137.62989407480686
768,137.62989407480686
769,137.62989407480686
770,137.62989407480686
771,137.62989407480686
772,137.62989407480686
773,137.62989407480686
774,137.62989407480686
775,137.62989407480686
776,137.62989407480686
777,137.62989407480686
778,137.62989407480686
779,137.62989407480686
780,137.62989407480686
781,137.62989407480686
782,137.62989407480686
783,137.62989407480686
784,137.62989407480686
785,137.62989407480686
786,137.62989407480686
787,137.62989407480686
788,137.62989407480686
789,137.62989407480686
790,137.62989407480686
791,137.62989407480686
792,137.62989407480686
793,137.62989407480686
794,137.62989407480686
795,137.62989407480686
796,137.62989407480686
797,137.62989407480686
798,137.62989407480686
799,137.62989407480686
800,137.62989407480686
801,137.62989407480686
802,137.62989407480686
803,137.62989407480686
804,137.62989407480686
805,137.62989407480686
806,137.62989407480686
807,137.62989407480686
808,137.62989407480686
809,137.62989407480686
810,137.62989407480686
811,137.62989407480686
812,137.62989407480686
813,137.62989407480686
814,137.62989407480686
815,137.62989407480686
816,137.62989407480686
817,137.62989407480686
818,137.62989407480686
819,137.62989407480686
820,137.62989407480686
821,137.62989407480686
822,137.62989407480686
823,137.62989407480686
824,137.62989407480686
825,137.62989407480686
826,137.62989407480686
827,137.62989407480686
828,137.62989407480686
829,137.62989407480686
830,137.62989407480686
831,137.62989407480686
832,137.62989407480686
833,137.62989407480686
834,137.62989407480686
835,137.62989407480686
836,137.62989407480686
837,137.62989407480686
838,137.62989407480686
839,137.62989407480686
840,137.62989407480686
841,137.62989407480686
842,137.62989407480686
843,137.62989407480686
844,137.62989407480686
845,137.62989407480686
846,137.62989407480686
847,137.62989407480686
848,137.62989407480686
849,137.62989407480686
850,137.62989407480686
851,137.62989407480686
852,137.62989407480686
853,137.62989407480686
854,137.62989407480686
855,137.62989407480686
856,137.62989407480686
857,137.62989407480686
858,137.62989407480686
859,137.62989407480686
860,137.62989407480686
861,137.62989407480686
862,137.62989407480686
863,137.62989407480686
864,137.62989407480686
865,137.62989407480686
866,137.62989407480686
867,137.62989407480686
868,137.62989407480686
869,137.62989407480686
870,137.62989407480686
871,137.62989407480686
872,137.62989407480686
873,137.62989407480686
874,137.62989407480686
875,137.62989407480686
876,137.62989407480686
877,137.62989407480686
878,137.62989407480686
879,137.62989407480686
880,137.62989407480686
881,137.62989407480686
882,137.62989407480686
883,137.62989407480686
884,137.62989407480686
885,137.62989407480686
886,137.62989407480686
887,137.62989407480686
888,137.62989407480686
889,137.62989407480686
890,137.62989407480686
891,137.62989407480686
892,137.62989407480686
893,137.62989407480686
894,137.62989407480686
895,137.62989407480686
896,137.62989407480686
897,137.62989407480686
898,137.62989407480686
899,137.62989407480686
900,137.62989407480686
901,137.62989407480686
902,137.62989407480686
903,137.62989407480686
904,137.62989407480686
905,137.62989407480686
906,137.62989407480686
907,137.62989407480686
908,137.62989407480686
909,137.62989407480686
910,137.62989407480686
911,137.62989407480686
912,137.62989407480686
913,137.62989407480686
914,137.62989407480686
915,137.62989407480686
916,137.62989407480686
917,137.62989407480686
918,137.62989407480686
919,137.62989407480686
920,137.62989407480686
921,137.62989407480686
922,137.62989407480686
923,137.62989407480686
924,137.62989407480686
925,137.62989407480686
926,137.62989407480686
927,137.62989407480686
928,137.62989407480686
929,137.62989407480686
930,137.62989407480686
931,137.62989407480686
932,137.62989407480686
933,137.62989407480686
934,137.62989407480686
935,137.62989407480686
936,137.62989407480686
937,137.62989407480686
938,137.62989407480686
939,137.62989407480686
940,137.62989407480686
941,137.62989407480686
942,137.62989407480686
943,137.62989407480686
944,137.62989407480686
945,137.62989407480686
946,137.62989407480686
947,137.62989407480686
948,137.62989407480686
949,137.62989407480686
950,137.62989407480686
951,137.62989407480686
952,137.62989407480686
953,137.62989407480686
954,137.62989407480686
955,137.62989407480686
956,137.62989407480686
957,137.62989407480686
958,137.62989407480686
959,137.62989407480686
960,137.62989407480686
961,137.62989407480686
962,137.62989407480686
963,137.62989407480686
964,137.62989407480686
965,137.62989407480686
966,137.62989407480686
967,137.62989407480686
968,137.62989407480686
969,137.62989407480686
970,137.62989407480686
971,137.62989407480686
972,137.62989407480686
973,137.62989407480686
974,137.62989407480686
975,137.62989407480686
976,137.62989407480686
977,137.62989407480686
978,137.62989407480686
979,137.62989407480686
980,137.62989407480686
981,137.62989407480686
982,137.62989407480686
983,137.62989407480686
984,137.62989407480686
985,137.62989407480686
986,137.62989407480686
987,137.62989407480686
988,137.62989407480686
989,137.62989407480686
990,137.62989407480686
991,137.62989407480686
992,137.62989407480686
993,137.62989407480686
994,137.62989407480686
995,137.62989407480686
996,137.62989407480686
997,137.62989407480686
998,137.62989407480686
999,137.62989407480686
1000,137.62989407480686
1001,137.62989407480686
1002,137.62989407480686
1003,137.62989407480686
1004,137.62989407480686
1005,137.62989407480686
1006,137.62989407480686
1007,137.62989407480686
1008,137.62989407480686
1009,137.62989407480686
1010,137.62989407480686
1011,137.62989407480686
1012,137.62989407480686
1013,137.62989407480686
1014,137.62989407480686
1015,137.62989407480686
1016,137.62989407480686
1017,137.62989407480686
1018,137.62989407480686
1019,137.62989407480686
1020,137.62989407480686
1021,137.62989407480686
1022,137.62989407480686
1023,137.62989407480686
1024,137.62989407480686
1025,137.62989407480686
1026,137.62989407480686
1027,137.62989407480686
1028,137.62989407480686
1029,137.62989407480686
1030,137.62989407480686
1031,137.62989407480686
1032,137.62989407480686
1033,137.62989407480686
1034,137.62989407480686
1035,137.62989407480686
1036,137.62989407480686
1037,137.62989407480686
1038,137.62989407480686
1039,137.62989407480686
1040,137.62989407480686
1041,137.62989407480686
1042,137.62989407480686
1043,137.62989407480686
1044,137.62989407480686
1045,137.62989407480686
1046,137.62989407480686
1047,137.62989407480686
1048,137.62989407480686
1049,137.62989407480686
1050,137.62989407480686
1051,137.62989407480686
1052,137.62989407480686
1053,137.62989407480686
1054,137.62989407480686
1055,137.62989407480686
1056,137.62989407480686
1057,137.62989407480686
1058,137.62989407480686
1059,137.62989407480686
1060,137.62989407480686
1061,137.62989407480686
1062,137.62989407480686
1063,137.62989407480686
1064,137.62989407480686
1065,137.62989407480686
1066,137.62989407480686
1067,137.62989407480686
1068,137.62989407480686
1069,137.62989407480686
1070,137.62989407480686
1071,137.62989407480686
1072,137.62989407480686
1073,137.62989407480686
1074,137.62989407480686
1075,137.62989407480686
1076,137.62989407480686
1077,137.62989407480686
1078,137.62989407480686
1079,137.62989407480686
1080,137.62989407480686
1081,137.62989407480686
1082,137.62989407480686
1083,137.62989407480686
1084,137.62989407480686
1085,137.62989407480686
1086,137.62989407480686
1087,137.62989407480686
1088,137.62989407480686
1089,137.62989407480686
1090,137.62989407480686
1091,137.62989407480686
1092,137.62989407480686
1093,137.62989407480686
1094,137.62989407480686
1095,137.62989407480686
1096,137.62989407480686
1097,137.62989407480686
1098,137.62989407480686
1099,137.62989407480686
1100,137.62989407480686
1101,137.62989407480686
1102,137.62989407480686
1103,137.62989407480686
1104,137.62989407480686
1105,137.62989407480686
1106,137.62989407480686
1107,137.62989407480686
1108,137.62989407480686
1109,137.62989407480686
1110,137.62989407480686
1111,137.62989407480686
1112,137.62989407480686
1113,137.62989407480686
1114,137.62989407480686
1115,137.62989407480686
1116,137.62989407480686
1117,137.62989407480686
1118,137.62989407480686
1119,137.62989407480686
1120,137.62989407480686
1121,137.62989407480686
1122,137.62989407480686
1123,137.62989407480686
1124,137.62989407480686
1125,137.62989407480686
1126,137.62989407480686
1127,137.62989407480686
1128,137.62989407480686
1129,137.62989407480686
1130,137.62989407480686
1131,137.62989407480686
1132,137.62989407480686
1133,137.62989407480686
1134,137.62989407480686
1135,137.62989407480686
1136,137.62989407480686
1137,137.62989407480686
1138,137.62989407480686
1139,137.62989407480686
1140,137.62989407480686
1141,137.62989407480686
1142,137.62989407480686
1143,137.62989407480686
1144,137.62989407480686
1145,137.62989407480686
1146,137.62989407480686
1147,137.62989407480686
1148,137.62989407480686
1149,137.62989407480686
1150,137.62989407480686
1151,137.62989407480686
1152,137.62989407480686
1153,137.62989407480686
1154,137.62989407480686
1155,137.62989407480686
1156,137.62989407480686
1157,137.62989407480686
1158,137.62989407480686
1159,137.62989407480686
1160,137.62989407480686
1161,137.62989407480686
1162,137.62989407480686
1163,137.62989407480686
1164,137.62989407480686
1165,137.62989407480686
1166,137.62989407480686
1167,137.62989407480686
1168,137.62989407480686
1169,137.62989407480686
1170,137.62989407480686
1171,137.62989407480686
1172,137.62989407480686
1173,137.62989407480686
1174,137.62989407480686
1175,137.62989407480686
1176,137.62989407480686
1177,137.62989407480686
1178,137.62989407480686
1179,137.62989407480686
1180,137.62989407480686
1181,137.62989407480686
1182,137.62989407480686
1183,137.62989407480686
1184,137.62989407480686
1185,137.62989407480686
1186,137.62989407480686
1187,137.62989407480686
1188,137.62989407480686
1189,137.62989407480686
1190,137.62989407480686
1191,137.62989407480686
1192,137.62989407480686
1193,137.62989407480686
1194,137.62989407480686
1195,137.62989407480686
1196,137.62989407480686
1197,137.62989407480686
1198,137.62989407480686
1199,137.62989407480686
1200,137.62989407480686
1201,137.62989407480686
1202,137.62989407480686
1203,137.62989407480686
1204,137.62989407480686
1205,137.62989407480686
1206,137.62989407480686
1207,137.62989407480686
1208,137.62989407480686
1209,137.62989407480686
1210,137.62989407480686
1211,137.62989407480686
1212,137.62989407480686
1213,137.62989407480686
1214,137.62989407480686
1215,137.62989407480686
1216,137.62989407480686
1217,137.62989407480686
1218,137.62989407480686
1219,137.62989407480686
1220,137.62989407480686
1221,137.62989407480686
1222,137.62989407480686
1223,137.62989407480686
1224,137.62989407480686
1225,137.62989407480686
1226,137.62989407480686
1227,137.62989407480686
1228,137.62989407480686
1229,137.62989407480686
1230,137.62989407480686
1231,137.62989407480686
1232,135.08878778573057
1233,134.73047079456558
1234,137.62989407480686
1235,137.62989407480686
1236,137.62989407480686
1237,137.62989407480686
1238,137.62989407480686
1239,137.62989407480686
1240,137.62989407480686
1241,137.62989407480686
1242,137.62989407480686
1243,137.62989407480686
1244,137.62989407480686
1245,137.62989407480686
1246,137.62989407480686
1247,137.62989407480686
1248,137.62989407480686
1249,137.62989407480686
1250,133.091051096284
1251,137.62989407480686
1252,136.45395133494503
1253,135.74092825328907
1254,131.11125219644728
1255,137.62989407480686
1256,137.62989407480686
1257,137.62989407480686
1258,137.62989407480686
1259,137.62989407480686
1260,137.62989407480686
1261,137.62989407480686
1262,136.70611385085232
1263,129.55077789631613
1264,134.82351399532433
1265,137.62989407480686
1266,137.62989407480686
1267,137.62989407480686
1268,137.62989407480686
1269,137.62989407480686
1270,137.62989407480686
1271,137.62989407480686
1272,137.48348855959034
1273,137.62989407480686
1274,135.06694094419785
1275,135.73968776886755
1276,137.62989407480686
1277,135.885903664151
1278,127.2346004284031
1279,137.62989407480686
1280,137.62989407480686
1281,137.62989407480686
1282,137.62989407480686
1283,137.62989407480686
1284,137.62989407480686
1285,137.62989407480686
1286,137.62989407480686
1287,137.62989407480686
1288,137.62989407480686
1289,135.08160089829127
1290,137.62989407480686
1291,137.62989407480686
1292,137.62989407480686
1293,137.62989407480686
1294,137.62989407480686
1295,137.62989407480686
1296,137.62989407480686
1297,137.62989407480686
1298,137.62989407480686
1299,137.62989407480686
1300,137.62989407480686
1301,135.8398568045055
1302,129.1733529116267
1303,136.8948286718627
1304,137.62989407480686
1305,137.62989407480686
1306,137.62989407480686
1307,137.62989407480686
1308,137.62989407480686
1309,137.62989407480686
1310,128.65424945457457
1311,120.6318974703586
1312,113.47362989746729
1313,120.25756417454495
1314,134.12494254520348
1315,137.62989407480686
1316,137.62989407480686
1317,137.62989407480686
1318,132.63243545794364
1319,135.46164922756338
1320,137.62989407480686
1321,133.71904435762193
1322,136.24926920570502
1323,129.01067995654773
1324,118.16284500208576
1325,117.22517899666074
1326,110.00775965067419
1327,127.08053128336329
1328,137.62989407480686
1329,135.16816458526543
1330,137.62989407480686
1331,133.17976403107926
1332,129.26305435651625
1333,132.0506455266853
1334,126.95957914203812
1335,120.27222174107085
1336,120.07424393967293
1337,125.51891120308271
1338,128.24504771571847
1339,137.62989407480686
1340,137.62989407480686
1341,137.62989407480686
1342,137.62989407480686
1343,137.62989407480686
1344,137.62989407480686
1345,137.62989407480686
1346,137.62989407480686
1347,137.62989407480686
1348,137.62989407480686
1349,137.62989407480686
1350,137.62989407480686
1351,137.62989407480686
1352,137.62989407480686
1353,137.62989407480686
1354,137.62989407480686
1355,137.62989407480686
1356,127.41070252755534
1357,130.48312957310443
1358,108.66050059832806
1359,100.76100292751802
1360,96.98573594536023
1361,109.9751181328019
1362,121.4319087687587
1363,119.87183690566276
1364,125.59754359219768
1365,136.69308035149135
1366,125.2826573320982
1367,133.49826928510686
1368,130.3492809397376
1369,133.0068895716774
1370,132.82014615435259
1371,130.50801131383622
1372,132.7075049667054
1373,137.62989407480686
1374,137.62989407480686
1375,135.17029185061338
1376,122.80487202640396
