,stes_charge
3523,0.0
3524,0.0
3525,0.0
3526,195.50699999999995
3527,226.99200000000002
3528,250.0
3529,241.02599999999956
3530,250.0
3531,250.00000000000003
3532,250.0
3533,250.00000000000009
3534,70.37255056664434
3535,153.98131160538136
3536,163.56923068933853
3537,191.43360957748706
3538,250.0
3539,249.99999999999994
3540,249.99999999999997
3541,222.50248678004664
3542,177.14986711028484
3543,84.50432430077983
3544,26.11694537106929
3545,0.6125807304803975
3546,0.014054794520547921
3547,0.0
3548,0.0
3549,0.0
3550,250.0
3551,250.0
3552,250.00000000000003
3553,250.0
3554,250.0
3555,250.0
3556,250.0
3557,250.00000000000006
3558,250.00000000000006
3559,250.00000000000023
3560,250.0000000000001
3561,250.00000000000006
3562,250.0
3563,250.00000000000003
3564,250.0000000000001
3565,249.99999999999994
3566,249.99999999999991
3567,249.99999999999997
3568,250.00000000000003
3569,250.00000000000003
3570,0.0
3571,237.53339172924314
3572,250.0
3573,250.0
3574,250.00000000000003
3575,250.00000000000003
3576,250.0
3577,250.0
3578,250.0
3579,250.0
3580,250.0
3581,250.00000000000009
3582,249.9999999999999
3583,250.00000000000003
3584,250.00000000000006
3585,250.00000000000003
3586,249.99999999999997
3587,249.99999999999997
3588,249.99999999999994
3589,249.99999999999997
3590,250.0
3591,249.99999999999994
3592,250.00000000000006
3593,250.00000000000003
3594,250.0
3595,239.8708818864471
3596,250.00000000000003
3597,215.38499999999922
3598,216.78899999999993
3599,240.78299999999982
3600,241.43999999999969
3601,250.0
3602,250.0
3603,250.00000000000003
3604,250.0
3605,250.00000000000006
3606,57.571155673233456
3607,135.09157969761054
3608,144.9269405247442
3609,223.82276262710116
3610,250.00000000000003
3611,250.00000000000009
3612,245.36948890617327
3613,154.54549703607478
3614,89.8892808747055
3615,25.7086191966874
3616,9.20580351074219
3617,0.7904441606655923
3618,0.0
3619,0.0
3620,0.0
3621,0.0
3622,155.16
3623,193.52699999999953
3624,16.60200000000014
3625,162.82500000000022
3626,194.44500000000008
3627,201.68180314407917
3628,203.83544880342114
3629,245.16530902167773
3630,30.81227439777881
3631,90.44579559342232
3632,164.94264962550722
3633,125.80514109285949
3634,182.6283593212091
3635,175.1677383561884
3636,181.55669291718928
3637,122.00247334297
3638,25.23544064666295
3639,13.133550049793705
3640,2.89449544803746
3641,2.6320572753129046
3642,0.2594262204652018
3643,0.0
3644,0.0
3645,94.05300000000021
3646,64.70700000000005
3647,83.277
3648,140.29800000000026
3649,137.14499999999995
3650,212.40049015720405
3651,240.49427361569093
3652,234.2231161309541
3653,250.00000000000003
3654,105.93488372578304
3655,179.12008048326064
3656,194.51303581805044
3657,247.32996399332524
3658,250.00000000000009
3659,250.00000000000003
3660,250.00000000000006
3661,249.9999999999999
3662,209.5009254783281
3663,97.16366684372096
3664,16.88730755585597
3665,1.7261152617190592
3666,0.2429915040955589
3667,0.0
3668,0.0
3669,0.0
3670,79.51800000000038
3671,85.23300000000016
3672,127.44900000000014
3673,201.08700000000024
3674,210.28849015720397
3675,222.92676377289484
3676,246.21411613095407
3677,250.00000000000003
3678,100.6334855399392
3679,194.23588448447498
3680,242.05780385376735
3681,249.99999999999997
3682,249.99999999999994
3683,249.99999999999997
3684,250.00000000000003
3685,249.99999999999994
3686,198.81776212220296
3687,126.77787774176751
3688,16.11904386102562
3689,1.464718080336006
3690,0.1750688628598892
3691,0.0
3692,0.0
3693,83.57100000000004
3694,84.13200000000043
3695,81.53100000000005
3696,115.33799999999995
3697,184.95900000000015
3698,228.29449015720428
3699,250.00000000000003
3700,250.00000000000003
3701,250.00000000000006
3702,96.057681265151
3703,170.45593528458366
3704,174.75619121228948
3705,217.96241251625813
3706,234.56853266458415
3707,249.99999999999991
3708,250.0
3709,204.3340491827577
3710,127.029839708123
3711,43.33045850297114
3712,9.325214865691716
3713,0.11490156508145175
3714,0.4154008127290845
3715,0.0
3716,75.97799999999994
3717,99.28199999999994
3718,114.64200000000008
3719,112.45200000000035
3720,100.72800000000024
3721,116.54100000000025
3722,183.882490157204
3723,233.3062145589147
3724,250.00000000000006
3725,250.00000000000017
3726,250.00000000000009
3727,250.0
3728,250.00000000000003
3729,250.0000000000002
3730,250.0
3731,250.0000000000002
3732,250.00000000000006
3733,250.00000000000003
3734,249.99999999999997
3735,249.99999999999991
3736,250.00000000000003
3737,208.17652556319078
3738,210.38860628815783
3739,138.29994094322382
3740,72.90599999999999
3741,100.38000000000005
3742,159.09600000000012
3743,149.0820000000002
3744,132.31200000000013
3745,182.00100000000015
3746,239.43049015720436
3747,250.0
3748,250.00000000000003
3749,250.00000000000006
3750,250.00000000000006
3751,250.00000000000009
3752,250.00000000000017
3753,249.99999999999997
3754,250.00000000000006
3755,250.0000000000001
3756,250.0
3757,250.0000000000002
3758,250.00000000000003
3759,212.61899405220424
3760,146.78501572039485
3761,196.83644880342115
3762,105.4877244017107
3763,75.1034114148356
3764,14.423999999999952
3765,94.88999999999999
3766,55.82700000000007
3767,92.21400000000013
3768,58.74600000000009
3769,174.84900000000016
3770,183.85298031440817
3771,207.81717518773044
3772,249.99999999999997
3773,249.99999999999997
3774,63.90153525470918
3775,93.19765613478934
3776,98.61996406324005
3777,48.18231539624451
3778,44.18148349476959
3779,16.702365512575778
3780,2.794243983926141
3781,1.5883487245798815
3782,1.3072745631940617
3783,0.8445990463376133
3784,0.0
3785,0.15438433156270875
3786,0.016338926174496657
3787,0.0
3788,63.596999999999944
3789,41.10000000000024
3790,56.991000000000085
3791,101.829
3792,117.52200000000026
3793,181.23300000000026
3794,212.72700000000037
3795,250.00000000000003
3796,249.99999999999997
3797,250.00000000000003
3798,34.83405744228168
3799,74.26181821092125
3800,102.31941311612886
3801,150.14508500656012
3802,226.52229060955958
3803,250.00000000000006
3804,231.59851892689557
3805,150.36430225116928
3806,75.06875490445175
3807,30.950381273417644
3808,9.824654697943885
3809,0.6455384981909867
3810,0.05968791946308725
3811,0.0
3812,0.0
3813,0.0
3814,109.71600000000025
3815,74.50800000000018
3816,96.18299999999994
3817,177.9960000000001
3818,208.48898031440814
3819,246.0412145589146
3820,250.0
3821,249.99999999999994
3822,74.44807282679385
3823,164.29109615530515
3824,176.4515341022041
3825,194.4368187760261
3826,239.94402128636244
3827,250.0
3828,249.99999999999994
3829,241.91046269426406
3830,161.66853989457877
3831,81.55069563641749
3832,28.346209354041505
3833,0.35633387769217495
3834,0.005687919463087242
3835,0.0
3836,0.0
3837,0.0
3838,98.54100000000027
3839,134.76900000000003
3840,145.22400000000016
3841,180.12000000000012
3842,240.30600000000004
3843,249.99999999999997
3844,249.99999999999997
3845,250.0
3846,80.83990922504348
3847,157.5845295665958
3848,181.21454134103496
3849,193.48851682296163
3850,250.00000000000006
3851,250.00000000000009
3852,156.34919900466397
3853,136.31504466879434
3854,79.85028620841439
3855,27.246443165925516
3856,2.816143042945857
3857,0.5982483807906216
3858,0.19747949291573458
3859,0.0
3860,0.0
3861,0.0
3862,45.35400000000038
3863,115.19400000000003
3864,123.27900000000011
3865,146.14800000000002
3866,217.49547047161195
3867,244.44068503052657
3868,248.09646848901332
3869,250.00000000000003
3870,92.64299971814698
3871,177.09697043045037
3872,191.37035879317662
3873,172.36608184166562
3874,115.04354472798396
3875,42.978949324173236
3876,34.77512210158527
3877,87.75947408762845
3878,250.00000000000009
3879,11.56721909413635
3880,2.2935297040924967
3881,0.19588791355862156
3882,0.07468791946308724
3883,145.28535235805924
3884,88.94100000000036
3885,87.07200000000017
3886,117.29400000000015
3887,146.63700000000006
3888,174.34800000000018
3889,222.207
3890,201.89547047161196
3891,222.20823424450685
3892,250.0
3893,250.0
3894,249.99999999999994
3895,250.00000000000017
3896,249.99999999999997
3897,250.00000000000003
3898,249.99999999999991
3899,250.00000000000006
3900,249.99999999999997
3901,250.00000000000003
3902,249.99999999999994
3903,249.9999999999999
3904,249.9999999999999
3905,191.40370273352005
3906,185.12762597374996
3907,153.93233267246734
3908,146.35200000000017
3909,188.2590000000002
3910,174.00900000000007
3911,135.77700000000027
3912,157.62300000000016
3913,222.26700000000008
3914,236.06896062881583
3915,220.41374408730263
3916,250.0
3917,250.00000000000003
3918,250.0000000000001
3919,249.99999999999994
3920,250.0
3921,250.00000000000006
3922,250.00000000000006
3923,249.99999999999991
3924,250.0
3925,249.99999999999994
3926,250.00000000000009
3927,250.00000000000006
3928,250.00000000000006
3929,200.81005509157913
3930,181.6094881746054
3931,149.18884251526322
3932,64.50600000000016
3933,44.07000000000012
3934,72.50700000000018
3935,117.65100000000022
3936,121.38600000000018
3937,196.37100000000024
3938,222.2019803144081
3939,231.8193129868752
3940,250.0
3941,250.00000000000003
3942,249.9999999999999
3943,250.00000000000006
3944,10.881709762323297
3945,223.65895269842116
3946,208.4328956242435
3947,182.9532873534868
3948,199.5989349954277
3949,250.00000000000009
3950,249.9999999999999
3951,250.0
3952,211.26858065476983
3953,140.84593697802643
3954,40.30348817460562
3955,8.335783458486901
3956,16.57800000000006
3957,34.583999999999975
3958,66.17699999999998
3959,24.135000000000208
3960,81.96599999999997
3961,147.8310000000002
3962,190.40596062881616
3963,240.74621455891457
3964,250.0
3965,249.99999999999997
3966,250.0
3967,250.00000000000017
3968,250.00000000000009
3969,250.0
3970,250.00000000000006
3971,250.00000000000003
3972,249.99999999999991
3973,249.99999999999997
3974,249.99999999999991
3975,249.99999999999994
3976,250.00000000000006
3977,120.98360430555925
3978,117.96454723138183
3979,113.42939172924343
3980,60.98400000000007
3981,98.19600000000008
3982,73.24200000000022
3983,115.54499999999986
3984,109.67100000000025
3985,114.60600000000017
3986,191.47996062881592
3987,250.0
3988,250.0
3989,250.0
3990,249.99999999999994
3991,250.0
3992,250.00000000000003
3993,248.7088424356761
3994,250.00000000000003
3995,249.99999999999994
3996,250.0
3997,250.00000000000023
3998,249.99999999999991
3999,250.00000000000006
4000,250.00000000000003
4001,183.14966336233567
4002,99.72552754578997
4003,94.04731298687496
4004,113.09699999999994
4005,98.7780000000003
4006,110.8590000000003
4007,62.66700000000028
4008,122.39400000000015
4009,147.24600000000032
4010,186.05247047161185
4011,230.41017518773032
4012,250.0
4013,250.00000000000006
4014,249.99999999999986
4015,249.99999999999997
4016,249.99999999999997
4017,249.9999999999999
4018,250.0
4019,249.99999999999997
4020,249.99999999999991
4021,250.00000000000003
4022,250.00000000000006
4023,249.99999999999991
4024,241.1745235805922
4025,131.68091927503303
4026,100.18776377289491
4027,75.84294094322381
4028,87.74999999999986
4029,102.14100000000019
4030,10.410000000000135
4031,64.15800000000024
4032,106.64100000000002
4033,125.51700000000004
4034,161.77898031440793
4035,200.24529330128294
4036,241.5868405326646
4037,249.99999999999994
4038,250.0
4039,249.99999999999997
4040,250.0
4041,249.99999999999994
4042,250.00000000000003
4043,250.0000000000001
4044,250.00000000000006
4045,249.99999999999997
4046,249.99999999999997
4047,250.00000000000003
4048,246.60372043651336
4049,123.62389958944092
4050,140.51970471611872
4051,96.8698818864475
4052,38.478
4053,41.72399999999988
4054,96.02700000000007
4055,160.54800000000012
4056,165.69000000000008
4057,189.71100000000013
4058,184.3029803144082
4059,250.00000000000003
4060,250.00000000000003
4061,250.0
4062,250.0
4063,250.0000000000001
4064,250.0
4065,249.99999999999983
4066,250.0
4067,233.30081688187488
4068,250.0000000000001
4069,250.00000000000003
4070,250.0
4071,249.99999999999997
4072,249.99999999999997
4073,191.97101572039483
4074,74.63646848901324
4075,88.29282282967128
4076,101.02800000000013
4077,120.474
4078,144.59099999999995
4079,145.62000000000018
4080,155.16600000000005
4081,156.07200000000017
4082,209.77947047161183
4083,250.0
4084,250.0
4085,249.99999999999991
4086,250.00000000000003
4087,250.00000000000003
4088,250.00000000000009
4089,249.99999999999986
4090,250.00000000000003
4091,249.99999999999997
4092,249.99999999999994
4093,250.0000000000001
4094,249.99999999999991
4095,247.5285826373685
4096,167.42715351953998
4097,175.30374210470404
4098,108.08315550213842
4099,95.10539172924348
4100,30.465000000000078
4101,84.92699999999999
4102,69.84000000000039
4103,124.42500000000005
4104,103.44300000000024
4105,125.05800000000023
4106,127.65649015720409
4107,181.324293301283
4108,219.84284053266472
4109,250.0
4110,250.0
4111,250.00000000000003
4112,250.0
4113,249.99999999999991
4114,250.00000000000009
4115,250.00000000000003
4116,249.99999999999991
4117,221.17713185134875
4118,218.0707204365134
4119,157.50989760684215
4120,116.14625194750008
4121,131.58858660256595
4122,70.52780314407899
4123,70.28345078601969
4124,74.85300000000024
4125,46.36500000000007
4126,76.53900000000021
4127,85.8900000000002
4128,100.39799999999997
4129,196.92900000000014
4130,221.4000000000002
4131,225.5353523580593
4132,246.63650786019747
4133,250.00000000000006
4134,250.00000000000009
4135,249.99999999999994
4136,250.0
4137,250.0
4138,250.0000000000001
4139,250.0
4140,249.99999999999991
4141,250.00000000000003
4142,250.0000000000001
4143,248.3925235805922
4144,160.31446650641473
4145,71.18733068986845
4146,78.95511613095398
4147,92.47788188644768
4148,13.779000000000053
4149,38.73000000000019
4150,0.0
4151,15.837000000000112
4152,96.05400000000022
4153,139.99200000000016
4154,182.79796062881599
4155,193.11368503052634
4156,202.41791927503294
4157,250.00000000000003
4158,250.0
4159,250.00000000000014
4160,250.00000000000009
4161,249.99999999999986
4162,250.00000000000009
4163,250.0000000000001
4164,250.0
4165,250.00000000000003
4166,249.99999999999997
4167,250.00000000000009
4168,250.00000000000006
4169,184.9081535195395
4170,126.45509644536192
4171,135.6093129868751
4172,111.39000000000016
4173,75.26400000000037
4174,90.36000000000018
4175,67.65000000000012
4176,114.4740000000002
4177,180.0210000000003
4178,190.94296062881585
4179,214.4182145589147
4180,250.0
4181,250.0
4182,250.00000000000009
4183,249.99999999999991
4184,250.00000000000006
4185,249.99999999999997
4186,250.0
4187,250.00000000000003
4188,250.0
4189,249.99999999999991
4190,250.0
4191,250.00000000000014
4192,250.00000000000003
4193,194.6546633623357
4194,121.27862597375032
4195,141.49531298687518
4196,94.35300000000022
4197,131.5650000000001
4198,97.29300000000019
4199,55.90800000000019
4200,48.558000000000206
4201,103.96500000000022
4202,164.68096062881594
4203,167.37968503052645
4204,206.80937006105265
4205,250.00000000000003
4206,250.00000000000006
4207,249.99999999999991
4208,250.0
4209,250.0
4210,249.99999999999997
4211,249.99999999999994
4212,250.0
4213,249.99999999999986
4214,250.0
4215,250.00000000000009
4216,250.0
4217,230.10964367674347
4218,142.87409644536197
4219,164.2953129868751
4220,138.97200000000007
4221,189.10800000000012
4222,206.313
4223,156.1860000000001
4224,139.89000000000013
4225,172.2600000000002
4226,191.97796062881594
4227,245.6791948733226
4228,244.90201770299342
4229,249.99999999999997
4230,249.99999999999986
4231,250.00000000000006
4232,250.00000000000006
4233,250.00000000000006
4234,250.00000000000014
4235,250.0000000000001
4236,250.00000000000006
4237,250.0000000000001
4238,250.00000000000006
4239,250.0000000000001
4240,249.99999999999997
4241,250.00000000000003
4242,203.6570373885856
4243,185.69988188644749
4244,169.76100000000008
4245,187.55699999999996
4246,140.11500000000018
4247,179.35500000000022
4248,172.70100000000002
4249,194.95500000000027
4250,227.0250000000001
4251,244.7744114148356
4252,250.00000000000003
4253,250.00000000000003
4254,250.0
4255,250.0
4256,249.99999999999983
4257,250.0
4258,249.99999999999991
4259,250.00000000000014
4260,250.0
4261,250.0
4262,249.9999999999999
4263,250.00000000000003
4264,249.99999999999994
4265,183.00138776404614
4266,172.108919275033
4267,148.86680314407928
4268,93.21300000000022
4269,115.8090000000002
4270,131.6190000000001
4271,160.83600000000018
4272,166.87500000000006
4273,224.21100000000024
4274,247.69947047161185
4275,250.0
4276,250.0
4277,250.0
4278,249.99999999999994
4279,250.0000000000001
4280,249.99999999999997
4281,250.00000000000009
4282,250.00000000000003
4283,250.0
4284,250.0000000000001
4285,249.99999999999986
4286,249.99999999999994
4287,250.0
4288,250.00000000000006
4289,175.86058461996737
4290,149.74256691697383
4291,135.10831298687518
4292,120.44400000000019
4293,91.03200000000007
4294,75.06000000000033
4295,116.31300000000013
4296,92.95500000000017
4297,137.10300000000015
4298,168.26247047161195
4299,174.17370471611855
4300,250.0
4301,250.0000000000001
4302,249.99999999999983
4303,250.00000000000006
4304,222.47404957932937
4305,197.73316762760336
4306,250.0000000000001
4307,249.99999999999994
4308,250.00000000000003
4309,250.00000000000017
4310,249.99999999999994
4311,249.99999999999991
4312,248.48793301282905
4313,114.26550587759891
4314,99.21797833180945
4315,124.8858425152632
4316,65.40900000000025
4317,89.11200000000018
4318,96.4530000000002
4319,105.79800000000017
4320,95.57400000000011
4321,147.37800000000036
4322,177.93349015720403
4323,242.22974408730292
4324,250.0
4325,250.0
4326,250.00000000000003
4327,249.99999999999997
4328,250.0
4329,250.0
4330,250.0
4331,250.00000000000003
4332,249.99999999999997
4333,249.99999999999994
4334,250.00000000000006
4335,249.99999999999997
4336,250.00000000000003
4337,220.99062399115155
4338,174.136606288158
4339,184.7728228296713
4340,139.113
4341,93.94800000000018
4342,147.4860000000003
4343,129.7500000000004
4344,80.8499999999998
4345,97.88699999999979
4346,130.69096062881573
4347,180.11823424450643
4348,209.82307675976944
4349,250.00000000000003
4350,250.00000000000009
4351,250.00000000000017
4352,250.00000000000006
4353,249.99999999999997
4354,250.00000000000014
4355,249.99999999999994
4356,249.99999999999994
4357,250.0
4358,249.99999999999994
4359,250.00000000000003
4360,217.07095269842088
4361,93.17654524878273
4362,58.88401770299308
4363,62.914842515263146
4364,0.0
4365,2.4299999999998763
4366,22.07399999999986
4367,53.44499999999986
4368,103.17299999999989
4369,101.7989999999999
4370,124.30647047161165
4371,190.70866534493408
4372,222.97735037546056
4373,249.99999999999994
4374,250.00000000000017
4375,250.0
4376,250.00000000000009
4377,250.00000000000003
4378,249.99999999999997
4379,250.00000000000017
4380,250.00000000000006
4381,249.99999999999991
4382,250.00000000000003
4383,227.33462002595363
4384,164.88354326618392
4385,128.72764367674318
4386,124.1730767597695
4387,88.3653720436511
4388,79.94699999999975
4389,52.48499999999988
4390,54.95399999999973
4391,106.01699999999981
4392,100.92899999999992
4393,142.9109999999997
4394,173.39547047161173
4395,210.97825393009848
4396,227.94411613095363
4397,250.00000000000003
4398,250.00000000000006
4399,249.99999999999997
4400,249.99999999999991
4401,250.0000000000001
4402,250.00000000000003
4403,250.0
4404,250.00000000000003
4405,250.0000000000001
4406,249.99999999999997
4407,250.00000000000003
4408,250.00000000000003
4409,185.88915351953932
4410,127.81311613095377
4411,122.41684251526301
4412,69.79199999999986
4413,54.146999999999935
4414,102.15899999999986
4415,112.0049999999999
4416,107.78099999999968
4417,136.15499999999983
4418,173.69498031440776
4419,195.9202145589142
4420,219.11635037546037
4421,250.0
4422,250.00000000000003
4423,250.0
4424,249.99999999999997
4425,250.0
4426,250.00000000000009
4427,250.0000000000001
4428,250.0
4429,250.00000000000009
4430,250.00000000000006
4431,250.00000000000003
4432,249.99999999999997
4433,167.46052556319063
4434,137.73950786019716
4435,116.75584251526281
4436,77.7509999999999
4437,17.531999999999893
4438,104.23499999999979
4439,115.42199999999991
4440,116.92799999999986
4441,164.36699999999993
4442,201.31799999999987
4443,220.68037204365123
4444,249.99999999999997
4445,250.00000000000003
4446,36.89865746403466
4447,98.25362567344077
4448,90.2348146106163
4449,63.77755750457415
4450,22.095701915958998
4451,20.509953202703983
4452,16.954992169431417
4453,18.207822718914525
4454,15.95264733047422
4455,10.218011086610508
4456,9.4986138835975
4457,2.307580792606633
4458,0.16882351010035496
4459,0.0
4460,67.7669999999999
4461,116.47499999999982
4462,113.28299999999999
4463,110.09399999999981
4464,107.92799999999978
4465,126.12299999999986
4466,123.93949015720382
4467,162.27576377289446
4468,170.79999801740115
4469,207.46742713523005
4470,49.406964541234025
4471,88.59205684433641
4472,113.25524971687399
4473,65.64722609291442
4474,52.90883600328192
4475,163.26439530879674
4476,250.00000000000006
4477,250.0000000000001
4478,249.99999999999994
4479,43.880809636363125
4480,18.30651045155443
4481,0.32791370425017957
4482,0.0
4483,0.0
4484,0.0
4485,0.0
4486,119.70599999999982
4487,109.78499999999968
4488,97.05599999999997
4489,167.39699999999988
4490,213.29699999999985
4491,234.99925393009852
4492,233.12340943223677
4493,250.00000000000006
4494,112.58461560761567
4495,204.58694415577415
4496,250.0000000000001
4497,249.99999999999986
4498,250.00000000000006
4499,249.99999999999997
4500,250.00000000000003
4501,250.00000000000003
4502,190.36928098654084
4503,115.93793874637515
4504,28.827970901259388
4505,6.798050860211064
4506,0.0
4507,0.0
4508,0.0
4509,0.0
4510,129.73199999999983
4511,97.8449999999998
4512,97.48799999999993
4513,126.31799999999986
4514,162.80749015720386
4515,206.73423424450635
4516,192.87699801740106
4517,250.00000000000006
4518,101.03766710045242
4519,197.93777556100858
4520,250.0000000000001
4521,250.0
4522,250.0
4523,250.00000000000006
4524,250.0
4525,249.58303079712942
4526,204.97772620337554
4527,130.18617662931968
4528,60.22033255614931
4529,3.4018872889965968
4530,1.6469085183087584
4531,0.0
4532,0.0
4533,0.0
4534,160.29899999999975
4535,113.22599999999979
4536,68.9969999999999
4537,101.16599999999967
4538,177.49799999999976
4539,189.1917637728948
4540,210.45835037546033
4541,249.99999999999994
4542,63.76284369382594
4543,100.56761672166719
4544,89.24940128667563
4545,39.39384566847964
4546,32.025261907550075
4547,80.56515232198183
4548,169.99111873834428
4549,127.19197474567919
4550,34.98250364481293
4551,2.567593507962215
4552,4.28413062870888
4553,0.5070440459251983
4554,0.0
4555,0.0
4556,0.0
4557,100.00799999999977
4558,153.26399999999984
4559,153.3569999999999
4560,81.91499999999981
4561,144.3809999999997
4562,202.671
4563,182.95298031440785
4564,220.46884251526296
4565,237.2216456593419
4566,247.27697833180912
4567,247.98370273351958
4568,250.0
4569,243.81121059371694
4570,224.49397436661164
4571,250.00000000000006
4572,227.7119526984207
4573,250.0
4574,249.99999999999991
4575,223.77868106532864
4576,146.36819289072352
4577,97.56760628815759
4578,107.23586220085498
4579,60.990980314407736
4580,57.32999999999986
4581,110.33699999999995
4582,105.95999999999981
4583,73.61999999999993
4584,88.94699999999986
4585,112.64099999999986
4586,182.9309999999998
4587,209.70925393009855
4588,234.50793896062498
4589,249.99999999999991
4590,249.99999999999991
4591,249.99999999999991
4592,249.99999999999994
4593,249.99999999999997
4594,250.00000000000006
4595,250.00000000000009
4596,249.99999999999991
4597,250.00000000000014
4598,250.00000000000006
4599,249.99999999999997
4600,250.00000000000003
4601,168.668114148355
4602,96.4816062881576
4603,72.21637204365115
4604,95.20799999999997
4605,72.68099999999976
4606,95.35199999999972
4607,137.59199999999998
4608,125.37299999999989
4609,121.68899999999998
4610,169.41599999999968
4611,202.9892539300984
4612,217.82438974664458
4613,250.00000000000009
4614,249.99999999999997
4615,250.00000000000009
4616,243.73969708862506
4617,243.7064844588608
4618,232.36136277421343
4619,207.08886421793093
4620,213.26952927932857
4621,190.35650275706573
4622,155.53867065678023
4623,90.5397222603488
4624,33.51883661207285
4625,199.61954524878263
4626,179.2305472313813
4627,134.73790157203933
4628,119.7779999999999
4629,134.6280000000001
4630,112.70099999999977
4631,86.58899999999987
4632,132.00599999999983
4633,151.43999999999977
4634,187.69799999999995
4635,227.04025393009871
4636,243.12742911782885
4637,250.00000000000014
4638,77.53574058823287
4639,129.97631460096164
4640,170.4226739440381
4641,249.52839524237987
4642,249.99999999999997
4643,212.2127171105175
4644,233.49184599960188
4645,245.95297259859967
4646,161.21866459825787
4647,87.98010246885889
4648,30.981872175836823
4649,3.2197110789765073
4650,1.55156268095422
4651,0.05819787985865726
4652,0.0
4653,131.49299999999988
4654,81.54299999999994
4655,112.99499999999988
4656,140.5499999999998
4657,179.74499999999986
4658,206.26799999999997
4659,212.9758818864471
4660,220.145645659342
4661,250.00000000000006
4662,3.9499560553531774
4663,9.760602066207701
4664,20.14567295066614
4665,44.46765519630089
4666,58.213060843278015
4667,94.88572945251109
4668,85.28916363043018
4669,120.19954279692554
4670,70.53987360818955
4671,33.12467520782734
4672,12.191437555461922
4673,2.7255960236330505
4674,1.71340516260406
4675,0.0
4676,0.0
4677,0.0
4678,129.04500000000002
4679,62.129999999999974
4680,104.91299999999997
4681,156.90599999999995
4682,176.646
4683,232.0637834584869
4684,220.35705707417748
4685,250.00000000000003
4686,110.69206472850875
4687,199.4681414126636
4688,250.0
4689,250.0
4690,249.99999999999997
4691,250.0
4692,250.00000000000003
4693,250.00000000000003
4694,226.34546042342177
4695,132.3856787107835
4696,54.22304505003777
4697,2.6448500451658292
4698,0.42564406779661024
4699,0.05819787985865726
4700,0.0
4701,0.0
4702,100.62299999999989
4703,45.69299999999982
4704,100.9649999999999
4705,127.66199999999992
4706,149.68500000000003
4707,203.61729330128264
4708,205.1896062881578
4709,250.0
4710,250.00000000000014
4711,212.0265525017273
4712,250.00000000000003
4713,250.0
4714,249.99999999999991
4715,250.0000000000001
4716,250.00000000000003
4717,250.00000000000009
4718,221.59482861160274
4719,147.4644209698179
4720,57.69533917627522
4721,7.39601001515516
4722,0.35559143064138304
4723,0.0
4724,0.0
4725,0.0
4726,141.57299999999975
4727,118.78799999999991
4728,121.88399999999973
4729,156.38099999999991
4730,215.96399999999983
4731,231.57178345848672
4732,250.00000000000006
4733,250.00000000000009
4734,250.00000000000009
4735,250.00000000000023
4736,250.00000000000003
4737,250.00000000000006
4738,249.99999999999997
4739,250.00000000000014
4740,250.0
4741,250.00000000000006
4742,250.0
4743,250.00000000000003
4744,249.99999999999991
4745,250.00000000000003
4746,217.11209644536174
4747,122.13392125763126
4748,103.2989999999999
4749,88.67399999999985
4750,136.2210000000003
4751,162.08699999999985
4752,171.67199999999985
4753,183.74999999999977
4754,215.48699999999997
4755,236.08029330128267
4756,248.22558660256564
4757,250.0
4758,250.00000000000003
4759,250.0000000000001
4760,250.00000000000009
4761,249.99999999999994
4762,250.00000000000009
4763,249.99999999999997
4764,250.00000000000009
4765,250.00000000000006
4766,249.99999999999994
4767,249.9999999999999
4768,249.99999999999997
4769,214.5881338339472
4770,104.94711613095409
4771,111.15692125763131
4772,90.09599999999982
4773,78.50099999999983
4774,119.53199999999995
4775,122.87099999999971
4776,121.31999999999991
4777,167.5619999999999
4778,201.2579999999997
4779,209.24529330128286
4780,250.0
4781,250.00000000000003
4782,103.28839509686311
4783,200.5318948469174
4784,250.00000000000017
4785,250.00000000000003
4786,250.0
4787,249.99999999999994
4788,250.00000000000003
4789,220.28627808948636
4790,126.65740047406635
4791,102.47456903114941
4792,45.041220804040485
4793,1.3060928223390063
4794,0.6950605174153073
4795,0.03173851590106009
4796,0.0
4797,98.73899999999985
4798,126.66299999999995
4799,135.80699999999993
4800,142.254
4801,153.81899999999987
4802,219.12299999999988
4803,200.69529330128282
4804,246.2450373885854
4805,249.99999999999997
4806,249.99999999999994
4807,250.00000000000003
4808,249.99999999999994
4809,250.0
4810,250.00000000000006
4811,250.0000000000001
4812,250.0000000000001
4813,250.00000000000026
4814,250.00000000000009
4815,250.00000000000006
4816,249.5377794932891
4817,238.07470273351967
4818,142.6936062881578
4819,165.33594094322345
4820,115.2239999999999
4821,138.61799999999985
4822,174.83099999999968
4823,108.92399999999996
4824,124.23599999999993
4825,176.08800000000005
4826,215.1149999999999
4827,225.93931298687465
4828,234.43654723138147
4829,250.00000000000006
4830,249.99999999999997
4831,250.00000000000003
4832,250.00000000000003
4833,250.0
4834,250.0
4835,250.00000000000003
4836,249.99999999999997
4837,250.0000000000001
4838,249.99999999999997
4839,250.00000000000003
4840,250.00000000000003
4841,246.82864367674333
4842,208.18164565934205
4843,146.77494094322356
4844,121.95300000000003
4845,121.36799999999988
4846,90.72300000000003
4847,151.26299999999972
4848,149.90999999999988
4849,190.79699999999977
4850,216.94199999999978
4851,239.4983326724669
4852,233.79656691697346
4853,250.00000000000003
4854,250.0
4855,250.0000000000001
4856,250.00000000000003
4857,249.99999999999997
4858,250.0000000000001
